,sido,sigungu,cityGubun,marketType,userType,ageGroup,gender,dtYearMonth,userCount,useCount,useCost
3298,제주도,서귀포시,읍면,쇼핑,내국인관광객,20대미만,여,201806,204,356,2229930
3299,제주도,서귀포시,읍면,쇼핑,내국인관광객,20대미만,남,201806,269,507,3170240
3300,제주도,서귀포시,읍면,쇼핑,내국인관광객,60대이상,여,201807,1010,2752,58918970
3301,제주도,서귀포시,읍면,쇼핑,내국인관광객,60대이상,남,201807,1629,4022,71771360
3302,제주도,서귀포시,읍면,쇼핑,내국인관광객,50대,여,201807,2145,5075,84939771
3303,제주도,서귀포시,읍면,쇼핑,내국인관광객,50대,남,201807,3873,10085,154445205
3304,제주도,서귀포시,읍면,쇼핑,내국인관광객,40대,여,201807,3828,7896,127725304
3305,제주도,서귀포시,읍면,쇼핑,내국인관광객,40대,남,201807,6637,15564,224347462
3306,제주도,서귀포시,읍면,쇼핑,내국인관광객,30대,여,201807,4912,9589,134537960
3307,제주도,서귀포시,읍면,쇼핑,내국인관광객,30대,남,201807,6973,15740,189280344
3308,제주도,서귀포시,읍면,쇼핑,내국인관광객,20대미만,여,201807,177,302,1553640
3309,제주도,서귀포시,읍면,쇼핑,내국인관광객,20대미만,남,201807,182,354,1718260
3310,제주도,서귀포시,읍면,쇼핑,내국인관광객,60대이상,여,201808,1118,2654,59637600
3311,제주도,서귀포시,읍면,쇼핑,내국인관광객,60대이상,남,201808,1717,4342,83174541
3312,제주도,서귀포시,읍면,쇼핑,내국인관광객,50대,여,201808,2438,5770,96441040
3313,제주도,서귀포시,읍면,쇼핑,내국인관광객,50대,남,201808,4261,11014,169565652
3314,제주도,서귀포시,읍면,쇼핑,내국인관광객,40대,여,201808,4955,10325,170739614
3315,제주도,서귀포시,읍면,쇼핑,내국인관광객,40대,남,201808,8370,19508,284499352
3316,제주도,서귀포시,읍면,쇼핑,내국인관광객,30대,여,201808,5895,11634,165966255
3317,제주도,서귀포시,읍면,쇼핑,내국인관광객,30대,남,201808,8386,18447,225859209
3318,제주도,서귀포시,읍면,쇼핑,내국인관광객,20대미만,여,201808,116,236,1699030
3319,제주도,서귀포시,읍면,쇼핑,내국인관광객,20대미만,남,201808,192,398,2632200
3320,제주도,서귀포시,읍면,쇼핑,내국인관광객,60대이상,여,201809,1036,2396,63121990
3321,제주도,서귀포시,읍면,쇼핑,내국인관광객,60대이상,남,201809,1658,3702,72735380
3322,제주도,서귀포시,읍면,쇼핑,내국인관광객,50대,여,201809,2173,5048,90405640
3323,제주도,서귀포시,읍면,쇼핑,내국인관광객,50대,남,201809,3537,9027,142021342
3324,제주도,서귀포시,읍면,쇼핑,내국인관광객,40대,여,201809,3402,7349,115609090
3325,제주도,서귀포시,읍면,쇼핑,내국인관광객,40대,남,201809,5923,13971,201479320
3326,제주도,서귀포시,읍면,쇼핑,내국인관광객,30대,여,201809,5048,9766,132336035
3327,제주도,서귀포시,읍면,쇼핑,내국인관광객,30대,남,201809,7341,15603,187155958
3328,제주도,서귀포시,읍면,쇼핑,내국인관광객,20대미만,여,201809,191,446,3002880
3329,제주도,서귀포시,읍면,쇼핑,내국인관광객,20대미만,남,201809,381,688,3816250
3330,제주도,서귀포시,읍면,쇼핑,내국인관광객,60대이상,여,201810,1026,2292,48777098
3331,제주도,서귀포시,읍면,쇼핑,내국인관광객,60대이상,남,201810,1734,3987,69822330
3332,제주도,서귀포시,읍면,쇼핑,내국인관광객,50대,여,201810,2299,5245,92247592
3333,제주도,서귀포시,읍면,쇼핑,내국인관광객,50대,남,201810,3475,8808,134791736
3334,제주도,서귀포시,읍면,쇼핑,내국인관광객,40대,여,201810,3531,7463,112716591
3335,제주도,서귀포시,읍면,쇼핑,내국인관광객,40대,남,201810,5749,13648,196119168
3336,제주도,서귀포시,읍면,쇼핑,내국인관광객,30대,여,201810,4497,8624,118508453
3337,제주도,서귀포시,읍면,쇼핑,내국인관광객,30대,남,201810,6232,13377,161961545
3338,제주도,서귀포시,읍면,쇼핑,내국인관광객,20대미만,여,201810,504,883,4769280
3339,제주도,서귀포시,읍면,쇼핑,내국인관광객,20대미만,남,201810,738,1199,6026950
3340,제주도,서귀포시,읍면,쇼핑,내국인관광객,60대이상,여,201811,934,2136,52312523
3341,제주도,서귀포시,읍면,쇼핑,내국인관광객,60대이상,남,201811,1582,3468,60129688
3342,제주도,서귀포시,읍면,쇼핑,내국인관광객,50대,여,201811,2125,4673,80860344
3343,제주도,서귀포시,읍면,쇼핑,내국인관광객,50대,남,201811,3347,8189,126806609
3344,제주도,서귀포시,읍면,쇼핑,내국인관광객,40대,여,201811,2976,6620,107754013
3345,제주도,서귀포시,읍면,쇼핑,내국인관광객,40대,남,201811,4958,11708,168264986
3346,제주도,서귀포시,읍면,쇼핑,내국인관광객,30대,여,201811,3348,6455,85858710
3347,제주도,서귀포시,읍면,쇼핑,내국인관광객,30대,남,201811,4785,10270,121062023
3348,제주도,서귀포시,읍면,쇼핑,내국인관광객,20대미만,여,201811,184,464,3177900
3349,제주도,서귀포시,읍면,쇼핑,내국인관광객,20대미만,남,201811,288,529,2621440
3350,제주도,서귀포시,읍면,쇼핑,내국인관광객,60대이상,여,201812,821,1950,40171624
3351,제주도,서귀포시,읍면,쇼핑,내국인관광객,60대이상,남,201812,1344,3070,56524830
3352,제주도,서귀포시,읍면,쇼핑,내국인관광객,50대,여,201812,1866,4365,89458586
3353,제주도,서귀포시,읍면,쇼핑,내국인관광객,50대,남,201812,3148,7599,122020390
3354,제주도,서귀포시,읍면,쇼핑,내국인관광객,40대,여,201812,2812,6109,98634412
3355,제주도,서귀포시,읍면,쇼핑,내국인관광객,40대,남,201812,4814,11382,158515566
3356,제주도,서귀포시,읍면,쇼핑,내국인관광객,30대,여,201812,3291,6373,88898794
3357,제주도,서귀포시,읍면,쇼핑,내국인관광객,30대,남,201812,5103,10699,128436479
3358,제주도,서귀포시,읍면,쇼핑,내국인관광객,20대미만,여,201812,124,285,1970892
3359,제주도,서귀포시,읍면,쇼핑,내국인관광객,20대미만,남,201812,168,392,3123890
3360,제주도,제주시,도심,숙박,내국인관광객,60대이상,여,201609,192,268,32252731
3361,제주도,제주시,도심,숙박,내국인관광객,60대이상,남,201609,475,618,97085800
3362,제주도,제주시,도심,숙박,내국인관광객,50대,여,201609,456,628,95315273
3363,제주도,제주시,도심,숙박,내국인관광객,50대,남,201609,1062,1421,229814156
3364,제주도,제주시,도심,숙박,내국인관광객,40대,여,201609,608,825,143185775
3365,제주도,제주시,도심,숙박,내국인관광객,40대,남,201609,1418,1931,231437438
3366,제주도,제주시,도심,숙박,내국인관광객,30대,여,201609,1055,1361,132256448
3367,제주도,제주시,도심,숙박,내국인관광객,30대,남,201609,1435,1873,165228945
3368,제주도,제주시,도심,숙박,내국인관광객,20대,여,201609,574,695,51154302
3369,제주도,제주시,도심,숙박,내국인관광객,20대,남,201609,510,618,40364188
3370,제주도,제주시,도심,숙박,내국인관광객,60대이상,여,201610,211,281,36863285
3371,제주도,제주시,도심,숙박,내국인관광객,60대이상,남,201610,555,712,134995731
3372,제주도,제주시,도심,숙박,내국인관광객,50대,여,201610,555,715,107351952
3373,제주도,제주시,도심,숙박,내국인관광객,50대,남,201610,1324,1777,313594802
3374,제주도,제주시,도심,숙박,내국인관광객,40대,여,201610,723,1023,143313156
3375,제주도,제주시,도심,숙박,내국인관광객,40대,남,201610,1696,2226,262173885
3376,제주도,제주시,도심,숙박,내국인관광객,30대,여,201610,950,1184,113909540
3377,제주도,제주시,도심,숙박,내국인관광객,30대,남,201610,1501,1931,180832499
3378,제주도,제주시,도심,숙박,내국인관광객,20대,여,201610,475,585,38704446
3379,제주도,제주시,도심,숙박,내국인관광객,20대,남,201610,568,709,45888632
3380,제주도,제주시,도심,숙박,내국인관광객,60대이상,여,201611,207,280,31374604
3381,제주도,제주시,도심,숙박,내국인관광객,60대이상,남,201611,554,707,121560037
3382,제주도,제주시,도심,숙박,내국인관광객,50대,여,201611,555,739,80221200
3383,제주도,제주시,도심,숙박,내국인관광객,50대,남,201611,1415,1881,229881351
3384,제주도,제주시,도심,숙박,내국인관광객,40대,여,201611,692,903,125842835
3385,제주도,제주시,도심,숙박,내국인관광객,40대,남,201611,1651,2155,219454544
3386,제주도,제주시,도심,숙박,내국인관광객,30대,여,201611,843,1054,96236561
3387,제주도,제주시,도심,숙박,내국인관광객,30대,남,201611,1268,1623,141737803
3388,제주도,제주시,도심,숙박,내국인관광객,20대,여,201611,497,584,40436102
3389,제주도,제주시,도심,숙박,내국인관광객,20대,남,201611,532,621,39071527
3390,제주도,제주시,도심,숙박,내국인관광객,60대이상,여,201612,148,211,23933796
3391,제주도,제주시,도심,숙박,내국인관광객,60대이상,남,201612,478,629,73273943
3392,제주도,제주시,도심,숙박,내국인관광객,50대,여,201612,467,643,86038087
3393,제주도,제주시,도심,숙박,내국인관광객,50대,남,201612,1284,1736,194894256
3394,제주도,제주시,도심,숙박,내국인관광객,40대,여,201612,735,988,131079914
3395,제주도,제주시,도심,숙박,내국인관광객,40대,남,201612,1558,2162,257445715
3396,제주도,제주시,도심,숙박,내국인관광객,30대,여,201612,813,1014,113603320
3397,제주도,제주시,도심,숙박,내국인관광객,30대,남,201612,1254,1575,154673225
3398,제주도,제주시,도심,숙박,내국인관광객,20대,여,201612,553,644,44830251
3399,제주도,제주시,도심,숙박,내국인관광객,20대,남,201612,558,680,42575299
3400,제주도,제주시,도심,숙박,내국인관광객,60대이상,여,201701,161,209,21881053
3401,제주도,제주시,도심,숙박,내국인관광객,60대이상,남,201701,460,580,65163324
3402,제주도,제주시,도심,숙박,내국인관광객,50대,여,201701,607,786,96706276
3403,제주도,제주시,도심,숙박,내국인관광객,50대,남,201701,1396,1923,190692814
3404,제주도,제주시,도심,숙박,내국인관광객,40대,여,201701,851,1165,126969279
3405,제주도,제주시,도심,숙박,내국인관광객,40대,남,201701,1601,2168,235033044
3406,제주도,제주시,도심,숙박,내국인관광객,30대,여,201701,774,957,86832222
3407,제주도,제주시,도심,숙박,내국인관광객,30대,남,201701,1072,1348,112994553
3408,제주도,제주시,도심,숙박,내국인관광객,20대,여,201701,566,655,47691443
3409,제주도,제주시,도심,숙박,내국인관광객,20대,남,201701,568,634,37881774
3410,제주도,제주시,도심,숙박,내국인관광객,60대이상,여,201702,161,222,21630561
3411,제주도,제주시,도심,숙박,내국인관광객,60대이상,남,201702,430,543,61293008
3412,제주도,제주시,도심,숙박,내국인관광객,50대,여,201702,529,710,76485073
3413,제주도,제주시,도심,숙박,내국인관광객,50대,남,201702,1400,1876,209231593
3414,제주도,제주시,도심,숙박,내국인관광객,40대,여,201702,759,1045,117153807
3415,제주도,제주시,도심,숙박,내국인관광객,40대,남,201702,1619,2261,221130033
3416,제주도,제주시,도심,숙박,내국인관광객,30대,여,201702,725,931,78904328
3417,제주도,제주시,도심,숙박,내국인관광객,30대,남,201702,1085,1399,110659183
3418,제주도,제주시,도심,숙박,내국인관광객,20대,여,201702,644,740,49601110
3419,제주도,제주시,도심,숙박,내국인관광객,20대,남,201702,693,817,53597334
3420,제주도,제주시,도심,숙박,내국인관광객,60대이상,여,201703,203,264,41266146
3421,제주도,제주시,도심,숙박,내국인관광객,60대이상,남,201703,488,634,77075366
3422,제주도,제주시,도심,숙박,내국인관광객,50대,여,201703,552,709,70445655
3423,제주도,제주시,도심,숙박,내국인관광객,50대,남,201703,1389,1872,179055767
3424,제주도,제주시,도심,숙박,내국인관광객,40대,여,201703,678,874,95903672
3425,제주도,제주시,도심,숙박,내국인관광객,40대,남,201703,1609,2158,190348548
3426,제주도,제주시,도심,숙박,내국인관광객,30대,여,201703,913,1157,96038302
3427,제주도,제주시,도심,숙박,내국인관광객,30대,남,201703,1372,1725,122348607
3428,제주도,제주시,도심,숙박,내국인관광객,20대,여,201703,663,792,53840988
3429,제주도,제주시,도심,숙박,내국인관광객,20대,남,201703,590,701,38931894
3430,제주도,제주시,도심,숙박,내국인관광객,60대이상,여,201704,301,400,49772930
3431,제주도,제주시,도심,숙박,내국인관광객,60대이상,남,201704,698,921,112887106
3432,제주도,제주시,도심,숙박,내국인관광객,50대,여,201704,633,841,109874424
3433,제주도,제주시,도심,숙박,내국인관광객,50대,남,201704,1538,1990,261593075
3434,제주도,제주시,도심,숙박,내국인관광객,40대,여,201704,850,1125,118399664
3435,제주도,제주시,도심,숙박,내국인관광객,40대,남,201704,1814,2440,244819622
3436,제주도,제주시,도심,숙박,내국인관광객,30대,여,201704,1153,1489,149488701
3437,제주도,제주시,도심,숙박,내국인관광객,30대,남,201704,1656,2084,200441854
3438,제주도,제주시,도심,숙박,내국인관광객,20대,여,201704,663,751,54415367
3439,제주도,제주시,도심,숙박,내국인관광객,20대,남,201704,683,787,52435404
3440,제주도,제주시,도심,숙박,내국인관광객,60대이상,여,201705,287,392,42605380
3441,제주도,제주시,도심,숙박,내국인관광객,60대이상,남,201705,613,829,98871680
3442,제주도,제주시,도심,숙박,내국인관광객,50대,여,201705,663,878,100559373
3443,제주도,제주시,도심,숙박,내국인관광객,50대,남,201705,1616,2256,358453700
3444,제주도,제주시,도심,숙박,내국인관광객,40대,여,201705,942,1226,155388972
3445,제주도,제주시,도심,숙박,내국인관광객,40대,남,201705,1998,2655,277670492
3446,제주도,제주시,도심,숙박,내국인관광객,30대,여,201705,1249,1529,157791341
3447,제주도,제주시,도심,숙박,내국인관광객,30대,남,201705,1838,2307,197694811
3448,제주도,제주시,도심,숙박,내국인관광객,20대,여,201705,831,982,74890247
3449,제주도,제주시,도심,숙박,내국인관광객,20대,남,201705,756,893,62826538
3450,제주도,제주시,도심,숙박,내국인관광객,60대이상,여,201706,219,286,24518867
3451,제주도,제주시,도심,숙박,내국인관광객,60대이상,남,201706,573,717,97463281
3452,제주도,제주시,도심,숙박,내국인관광객,50대,여,201706,548,729,87943862
3453,제주도,제주시,도심,숙박,내국인관광객,50대,남,201706,1479,2076,268001725
3454,제주도,제주시,도심,숙박,내국인관광객,40대,여,201706,832,1095,135426124
3455,제주도,제주시,도심,숙박,내국인관광객,40대,남,201706,1876,2489,235732821
3456,제주도,제주시,도심,숙박,내국인관광객,30대,여,201706,1229,1548,149516872
3457,제주도,제주시,도심,숙박,내국인관광객,30대,남,201706,1640,2044,174444005
3458,제주도,제주시,도심,숙박,내국인관광객,20대,여,201706,887,1027,78631432
3459,제주도,제주시,도심,숙박,내국인관광객,20대,남,201706,887,1053,68038252
3460,제주도,제주시,도심,숙박,내국인관광객,60대이상,여,201707,231,321,59533881
3461,제주도,제주시,도심,숙박,내국인관광객,60대이상,남,201707,452,608,67941912
3462,제주도,제주시,도심,숙박,내국인관광객,50대,여,201707,590,767,101998419
3463,제주도,제주시,도심,숙박,내국인관광객,50대,남,201707,1484,2102,262735835
3464,제주도,제주시,도심,숙박,내국인관광객,40대,여,201707,1087,1407,160565671
3465,제주도,제주시,도심,숙박,내국인관광객,40대,남,201707,2078,2757,296564672
3466,제주도,제주시,도심,숙박,내국인관광객,30대,여,201707,1449,1822,177882054
3467,제주도,제주시,도심,숙박,내국인관광객,30대,남,201707,1904,2525,228908845
3468,제주도,제주시,도심,숙박,내국인관광객,20대,여,201707,1395,1609,128482117
3469,제주도,제주시,도심,숙박,내국인관광객,20대,남,201707,1176,1378,97943169
3470,제주도,제주시,도심,숙박,내국인관광객,60대이상,여,201708,209,306,44059580
3471,제주도,제주시,도심,숙박,내국인관광객,60대이상,남,201708,512,703,95422824
3472,제주도,제주시,도심,숙박,내국인관광객,50대,여,201708,670,846,95804519
3473,제주도,제주시,도심,숙박,내국인관광객,50대,남,201708,1507,2057,259711933
3474,제주도,제주시,도심,숙박,내국인관광객,40대,여,201708,1341,1817,205687257
3475,제주도,제주시,도심,숙박,내국인관광객,40대,남,201708,2406,3325,345013341
3476,제주도,제주시,도심,숙박,내국인관광객,30대,여,201708,1649,2198,215371681
3477,제주도,제주시,도심,숙박,내국인관광객,30대,남,201708,2271,2903,271696130
3478,제주도,제주시,도심,숙박,내국인관광객,20대,여,201708,1569,1822,157801490
3479,제주도,제주시,도심,숙박,내국인관광객,20대,남,201708,1402,1613,128677975
3480,제주도,제주시,도심,숙박,내국인관광객,60대이상,여,201709,232,310,40320009
3481,제주도,제주시,도심,숙박,내국인관광객,60대이상,남,201709,523,698,110779283
3482,제주도,제주시,도심,숙박,내국인관광객,50대,여,201709,570,726,83712970
3483,제주도,제주시,도심,숙박,내국인관광객,50대,남,201709,1417,1928,273624000
3484,제주도,제주시,도심,숙박,내국인관광객,40대,여,201709,850,1080,127120678
3485,제주도,제주시,도심,숙박,내국인관광객,40대,남,201709,1817,2396,240991432
3486,제주도,제주시,도심,숙박,내국인관광객,30대,여,201709,1427,1778,182660316
3487,제주도,제주시,도심,숙박,내국인관광객,30대,남,201709,1978,2416,221424238
3488,제주도,제주시,도심,숙박,내국인관광객,20대,여,201709,1079,1239,95653207
3489,제주도,제주시,도심,숙박,내국인관광객,20대,남,201709,877,1002,71028766
3490,제주도,제주시,도심,숙박,내국인관광객,60대이상,여,201710,226,312,36774420
3491,제주도,제주시,도심,숙박,내국인관광객,60대이상,남,201710,568,752,120826035
3492,제주도,제주시,도심,숙박,내국인관광객,50대,여,201710,685,922,102224436
3493,제주도,제주시,도심,숙박,내국인관광객,50대,남,201710,1504,2030,319046951
3494,제주도,제주시,도심,숙박,내국인관광객,40대,여,201710,949,1219,139694351
3495,제주도,제주시,도심,숙박,내국인관광객,40대,남,201710,1742,2326,241569564
3496,제주도,제주시,도심,숙박,내국인관광객,30대,여,201710,1066,1349,138398879
3497,제주도,제주시,도심,숙박,내국인관광객,30대,남,201710,1514,1887,177763029
3498,제주도,제주시,도심,숙박,내국인관광객,20대,여,201710,733,867,70779981
3499,제주도,제주시,도심,숙박,내국인관광객,20대,남,201710,700,801,68254072
3500,제주도,제주시,도심,숙박,내국인관광객,60대이상,여,201711,184,262,28210373
3501,제주도,제주시,도심,숙박,내국인관광객,60대이상,남,201711,609,775,105140611
3502,제주도,제주시,도심,숙박,내국인관광객,50대,여,201711,605,753,91141226
3503,제주도,제주시,도심,숙박,내국인관광객,50대,남,201711,1559,2083,285774703
3504,제주도,제주시,도심,숙박,내국인관광객,40대,여,201711,766,979,110448282
3505,제주도,제주시,도심,숙박,내국인관광객,40대,남,201711,1726,2202,214715255
3506,제주도,제주시,도심,숙박,내국인관광객,30대,여,201711,947,1176,110814647
3507,제주도,제주시,도심,숙박,내국인관광객,30대,남,201711,1425,1777,156223435
3508,제주도,제주시,도심,숙박,내국인관광객,20대,여,201711,693,806,58856163
3509,제주도,제주시,도심,숙박,내국인관광객,20대,남,201711,725,903,58688102
3510,제주도,제주시,도심,숙박,내국인관광객,60대이상,여,201712,198,258,65161681
3511,제주도,제주시,도심,숙박,내국인관광객,60대이상,남,201712,597,792,121622704
3512,제주도,제주시,도심,숙박,내국인관광객,50대,여,201712,608,763,98209202
3513,제주도,제주시,도심,숙박,내국인관광객,50대,남,201712,1555,2101,235471777
3514,제주도,제주시,도심,숙박,내국인관광객,40대,여,201712,774,986,113157156
3515,제주도,제주시,도심,숙박,내국인관광객,40대,남,201712,1607,2136,221569961
3516,제주도,제주시,도심,숙박,내국인관광객,30대,여,201712,900,1077,88204945
3517,제주도,제주시,도심,숙박,내국인관광객,30대,남,201712,1368,1718,180726347
3518,제주도,제주시,도심,숙박,내국인관광객,20대미만,여,201712,9,10,286000
3519,제주도,제주시,도심,숙박,내국인관광객,20대미만,남,201712,3,3,269000
3520,제주도,제주시,도심,숙박,내국인관광객,60대이상,여,201801,237,315,46212965
3521,제주도,제주시,도심,숙박,내국인관광객,60대이상,남,201801,566,721,84476180
3522,제주도,제주시,도심,숙박,내국인관광객,50대,여,201801,739,927,98377396
3523,제주도,제주시,도심,숙박,내국인관광객,50대,남,201801,1614,2129,268637985
3524,제주도,제주시,도심,숙박,내국인관광객,40대,여,201801,994,1293,139175321
3525,제주도,제주시,도심,숙박,내국인관광객,40대,남,201801,1755,2318,233310970
3526,제주도,제주시,도심,숙박,내국인관광객,30대,여,201801,881,1072,95059505
3527,제주도,제주시,도심,숙박,내국인관광객,30대,남,201801,1242,1534,133924686
3528,제주도,제주시,도심,숙박,내국인관광객,20대미만,여,201801,8,8,784100
3529,제주도,제주시,도심,숙박,내국인관광객,20대미만,남,201801,9,9,687000
3530,제주도,제주시,도심,숙박,내국인관광객,60대이상,여,201802,171,242,38236504
3531,제주도,제주시,도심,숙박,내국인관광객,60대이상,남,201802,448,601,104507250
3532,제주도,제주시,도심,숙박,내국인관광객,50대,여,201802,561,670,69452075
3533,제주도,제주시,도심,숙박,내국인관광객,50대,남,201802,1231,1592,189160948
3534,제주도,제주시,도심,숙박,내국인관광객,40대,여,201802,715,908,107420839
3535,제주도,제주시,도심,숙박,내국인관광객,40대,남,201802,1353,1776,170817028
3536,제주도,제주시,도심,숙박,내국인관광객,30대,여,201802,690,875,102592519
3537,제주도,제주시,도심,숙박,내국인관광객,30대,남,201802,966,1223,102978624
3538,제주도,제주시,도심,숙박,내국인관광객,20대미만,여,201802,8,8,436520
3539,제주도,제주시,도심,숙박,내국인관광객,20대미만,남,201802,10,11,348000
3540,제주도,제주시,도심,숙박,내국인관광객,60대이상,여,201803,257,347,44503087
3541,제주도,제주시,도심,숙박,내국인관광객,60대이상,남,201803,516,658,85882960
3542,제주도,제주시,도심,숙박,내국인관광객,50대,여,201803,665,815,84025340
3543,제주도,제주시,도심,숙박,내국인관광객,50대,남,201803,1395,1812,196239552
3544,제주도,제주시,도심,숙박,내국인관광객,40대,여,201803,730,925,104987753
3545,제주도,제주시,도심,숙박,내국인관광객,40대,남,201803,1527,2013,181470554
3546,제주도,제주시,도심,숙박,내국인관광객,30대,여,201803,950,1140,118214299
3547,제주도,제주시,도심,숙박,내국인관광객,30대,남,201803,1406,1770,141693695
3548,제주도,제주시,도심,숙박,내국인관광객,20대미만,여,201803,3,5,108000
3549,제주도,제주시,도심,숙박,내국인관광객,20대미만,남,201803,15,25,1353520
3550,제주도,제주시,도심,숙박,내국인관광객,60대이상,여,201804,321,435,58471746
3551,제주도,제주시,도심,숙박,내국인관광객,60대이상,남,201804,763,960,137158072
3552,제주도,제주시,도심,숙박,내국인관광객,50대,여,201804,747,913,117579546
3553,제주도,제주시,도심,숙박,내국인관광객,50대,남,201804,1579,2024,250203317
3554,제주도,제주시,도심,숙박,내국인관광객,40대,여,201804,875,1187,151059419
3555,제주도,제주시,도심,숙박,내국인관광객,40대,남,201804,1804,2351,235540970
3556,제주도,제주시,도심,숙박,내국인관광객,30대,여,201804,1067,1351,160043956
3557,제주도,제주시,도심,숙박,내국인관광객,30대,남,201804,1565,1978,205123584
3558,제주도,제주시,도심,숙박,내국인관광객,20대미만,여,201804,20,23,864000
3559,제주도,제주시,도심,숙박,내국인관광객,20대미만,남,201804,17,24,465000
3560,제주도,제주시,도심,숙박,내국인관광객,60대이상,여,201805,267,358,50749420
3561,제주도,제주시,도심,숙박,내국인관광객,60대이상,남,201805,652,822,139304960
3562,제주도,제주시,도심,숙박,내국인관광객,50대,여,201805,642,794,118072088
3563,제주도,제주시,도심,숙박,내국인관광객,50대,남,201805,1540,1988,275595256
3564,제주도,제주시,도심,숙박,내국인관광객,40대,여,201805,939,1328,154860878
3565,제주도,제주시,도심,숙박,내국인관광객,40대,남,201805,1716,2271,226142970
3566,제주도,제주시,도심,숙박,내국인관광객,30대,여,201805,1020,1298,181182349
3567,제주도,제주시,도심,숙박,내국인관광객,30대,남,201805,1458,1832,170688306
3568,제주도,제주시,도심,숙박,내국인관광객,20대미만,여,201805,33,41,1240500
3569,제주도,제주시,도심,숙박,내국인관광객,20대미만,남,201805,52,69,1652550
3570,제주도,제주시,도심,숙박,내국인관광객,60대이상,여,201806,235,321,38409262
3571,제주도,제주시,도심,숙박,내국인관광객,60대이상,남,201806,548,696,86038346
3572,제주도,제주시,도심,숙박,내국인관광객,50대,여,201806,594,767,117121582
3573,제주도,제주시,도심,숙박,내국인관광객,50대,남,201806,1413,1820,234698143
3574,제주도,제주시,도심,숙박,내국인관광객,40대,여,201806,879,1259,171914960
3575,제주도,제주시,도심,숙박,내국인관광객,40대,남,201806,1703,2241,237297220
3576,제주도,제주시,도심,숙박,내국인관광객,30대,여,201806,1148,1480,148550159
3577,제주도,제주시,도심,숙박,내국인관광객,30대,남,201806,1462,1867,172366693
3578,제주도,제주시,도심,숙박,내국인관광객,20대미만,여,201806,5,5,285800
3579,제주도,제주시,도심,숙박,내국인관광객,20대미만,남,201806,8,9,349000
3580,제주도,제주시,도심,숙박,내국인관광객,60대이상,여,201807,190,256,28438654
3581,제주도,제주시,도심,숙박,내국인관광객,60대이상,남,201807,459,587,62320584
3582,제주도,제주시,도심,숙박,내국인관광객,50대,여,201807,512,644,80647014
3583,제주도,제주시,도심,숙박,내국인관광객,50대,남,201807,1216,1623,182788190
3584,제주도,제주시,도심,숙박,내국인관광객,40대,여,201807,864,1153,142322297
3585,제주도,제주시,도심,숙박,내국인관광객,40대,남,201807,1583,2058,217317483
3586,제주도,제주시,도심,숙박,내국인관광객,30대,여,201807,992,1232,108404269
3587,제주도,제주시,도심,숙박,내국인관광객,30대,남,201807,1408,1771,169571761
3588,제주도,제주시,도심,숙박,내국인관광객,20대미만,여,201807,8,9,160000
3589,제주도,제주시,도심,숙박,내국인관광객,20대미만,남,201807,6,8,596500
3590,제주도,제주시,도심,숙박,내국인관광객,60대이상,여,201808,238,342,43493893
3591,제주도,제주시,도심,숙박,내국인관광객,60대이상,남,201808,520,692,82743815
3592,제주도,제주시,도심,숙박,내국인관광객,50대,여,201808,726,958,105589179
3593,제주도,제주시,도심,숙박,내국인관광객,50대,남,201808,1462,1944,241088275
3594,제주도,제주시,도심,숙박,내국인관광객,40대,여,201808,1293,1813,200931639
3595,제주도,제주시,도심,숙박,내국인관광객,40대,남,201808,2094,2852,317953115
3596,제주도,제주시,도심,숙박,내국인관광객,30대,여,201808,1386,1799,193808802
3597,제주도,제주시,도심,숙박,내국인관광객,30대,남,201808,1816,2355,223204994
3598,제주도,제주시,도심,숙박,내국인관광객,20대미만,여,201808,13,20,785300
3599,제주도,제주시,도심,숙박,내국인관광객,20대미만,남,201808,14,20,936000
3600,제주도,제주시,도심,숙박,내국인관광객,60대이상,여,201809,226,285,33182718
3601,제주도,제주시,도심,숙박,내국인관광객,60대이상,남,201809,493,615,92573762
3602,제주도,제주시,도심,숙박,내국인관광객,50대,여,201809,549,665,71473276
3603,제주도,제주시,도심,숙박,내국인관광객,50대,남,201809,1187,1626,249770471
3604,제주도,제주시,도심,숙박,내국인관광객,40대,여,201809,690,924,96859442
3605,제주도,제주시,도심,숙박,내국인관광객,40대,남,201809,1421,1820,175207099
3606,제주도,제주시,도심,숙박,내국인관광객,30대,여,201809,990,1207,120258747
3607,제주도,제주시,도심,숙박,내국인관광객,30대,남,201809,1459,1799,166912260
3608,제주도,제주시,도심,숙박,내국인관광객,20대미만,여,201809,5,5,284500
3609,제주도,제주시,도심,숙박,내국인관광객,20대미만,남,201809,5,7,186400
3610,제주도,제주시,도심,숙박,내국인관광객,60대이상,여,201810,259,316,35830178
3611,제주도,제주시,도심,숙박,내국인관광객,60대이상,남,201810,645,801,109981043
3612,제주도,제주시,도심,숙박,내국인관광객,50대,여,201810,648,813,96271564
3613,제주도,제주시,도심,숙박,내국인관광객,50대,남,201810,1448,1871,302363622
3614,제주도,제주시,도심,숙박,내국인관광객,40대,여,201810,833,1155,135805963
3615,제주도,제주시,도심,숙박,내국인관광객,40대,남,201810,1682,2232,217810576
3616,제주도,제주시,도심,숙박,내국인관광객,30대,여,201810,931,1161,135018880
3617,제주도,제주시,도심,숙박,내국인관광객,30대,남,201810,1398,1758,159901367
